ts_code,trade_date,buy_elg_amount,circ_mv,fac_1
600592.SH,20240126,225.59,391162.946,0.0005767161800647652
600601.SH,20240126,166.1,1100957.4278,0.0001508686855693513
600629.SH,20240126,15977.89,619696.2738,0.025783421129875448
600817.SH,20240126,0.0,461041.4134,0.0
600959.SH,20240126,144.35,1530219.6119,9.433286495444112e-05
601188.SH,20240126,1.58,557932.5141,2.8318837136579058e-06
601336.SH,20240126,4128.68,6542023.2096,0.0006311013990200198
603338.SH,20240126,271.53,2724657.9369,9.965654635859915e-05
603368.SH,20240126,429.1,652022.4015,0.0006581062230574297
603636.SH,20240126,207.91,633921.5092,0.0003279743579964332
603668.SH,20240126,684.06,714825.2257,0.0009569611919195034
603733.SH,20240126,91.77,1026488.4512,8.940188259567629e-05
603927.SH,20240126,729.2,1533268.8,0.00047558523332634175
603988.SH,20240126,0.0,244843.2,0.0
688128.SH,20240126,0.0,728504.5,0.0
688296.SH,20240126,0.0,84292.7034,0.0
688737.SH,20240126,0.0,204405.127,0.0
002004.SZ,20240129,103.65,841373.1273,0.000123191479067815
002098.SZ,20240129,0.0,219096.0,0.0
002194.SZ,20240129,111.36,417616.6004,0.00026665606657718484
002210.SZ,20240129,0.0,449746.7164,0.0
002272.SZ,20240129,0.0,187100.8284,0.0
002300.SZ,20240129,804.88,515703.6945,0.0015607411941858797
002385.SZ,20240129,847.78,1660511.9891,0.0005105533748416343
002444.SZ,20240129,681.42,2225330.6596,0.00030621067348368094
002595.SZ,20240129,0.0,1483875.7513,0.0
002698.SZ,20240129,131.76,1040011.874,0.0001266908612237633
002747.SZ,20240129,0.0,1115629.3356,0.0
002937.SZ,20240129,50.17,605826.4029,8.281250166688634e-05
002979.SZ,20240129,0.0,330455.8089,0.0
003001.SZ,20240129,2.37,81370.2307,2.912613101390654e-05
003012.SZ,20240129,103.9,948510.088,0.00010954021608676872
300063.SZ,20240129,112.43,317001.3824,0.0003546672230537251
300148.SZ,20240129,0.0,264537.6806,0.0
300154.SZ,20240129,0.0,202517.6373,0.0
300223.SZ,20240129,3098.55,2129341.9576,0.0014551678695574116
300296.SZ,20240129,0.0,1025099.3467,0.0
300425.SZ,20240129,429.66,330783.9089,0.001298914452727782
300534.SZ,20240129,0.0,259373.8571,0.0
300690.SZ,20240129,0.0,162522.4935,0.0
300757.SZ,20240129,652.35,582400.0,0.0011201064560439561
300814.SZ,20240129,445.03,151372.08,0.002939974135256647
301267.SZ,20240129,0.0,985500.1384,0.0
301277.SZ,20240129,0.0,90922.68,0.0
301315.SZ,20240129,240.24,126148.0,0.0019044297174747123
301383.SZ,20240129,84.9,133617.88,0.000635394005652537
600561.SH,20240129,0.0,174953.232,0.0
600592.SH,20240129,0.0,378377.2317,0.0
600601.SH,20240129,948.31,1042573.3218,0.0009095859064979192
600629.SH,20240129,16416.49,557348.7829,0.029454608144260472
600817.SH,20240129,0.0,448381.2373,0.0
600959.SH,20240129,350.97,1515217.4589,0.00023163011879152526
601188.SH,20240129,168.37,534246.6998,0.00031515402914614323
601336.SH,20240129,5433.54,6521168.8162,0.0008332156631955159
603338.SH,20240129,187.07,2575791.6605,7.262621541514226e-05
603368.SH,20240129,503.81,650221.2347,0.0007748285862002777
603636.SH,20240129,0.0,609698.9725,0.0
603668.SH,20240129,365.14,708719.336,0.0005152110030761175
603733.SH,20240129,166.62,1000367.3558,0.00016655881365376318
603927.SH,20240129,101.12,1515460.8,6.672557944091988e-05
603988.SH,20240129,0.0,227908.8,0.0
688128.SH,20240129,98.37,770572.5,0.0001276583319544884
688296.SH,20240129,0.0,79849.9255,0.0
688737.SH,20240129,0.0,194373.41,0.0
002004.SZ,20240130,0.0,822550.4622,0.0
002098.SZ,20240130,0.0,210504.0,0.0
002194.SZ,20240130,225.64,399304.5449,0.0005650824737206742
002210.SZ,20240130,0.0,436440.6005,0.0
002272.SZ,20240130,0.0,180730.0116,0.0
002300.SZ,20240130,1516.19,498369.1166,0.0030423032838467826
002385.SZ,20240130,1755.88,1630741.8539,0.0010767369438643682
002444.SZ,20240130,83.78,2187340.0172,3.8302229804786474e-05
002595.SZ,20240130,0.0,1482275.5978,0.0
002698.SZ,20240130,23.96,1002988.7976,2.388860180426007e-05
002747.SZ,20240130,637.34,1081798.5448,0.0005891485092705775
002937.SZ,20240130,0.0,584324.6504,0.0
002979.SZ,20240130,172.94,319712.7722,0.0005409230254079915
003001.SZ,20240130,0.0,76926.4681,0.0
003012.SZ,20240130,0.0,908842.9994,0.0
300063.SZ,20240130,611.6,302620.6491,0.0020210121213437055
300148.SZ,20240130,0.0,252513.2405,0.0
300154.SZ,20240130,0.0,194851.3545,0.0
300223.SZ,20240130,636.88,2052002.0622,0.00031037005845753674
300296.SZ,20240130,0.0,993718.7544,0.0
300425.SZ,20240130,689.31,329439.2588,0.0020923735759692036
300534.SZ,20240130,0.0,250647.8224,0.0
300690.SZ,20240130,0.0,154741.5784,0.0
300757.SZ,20240130,0.0,561080.0,0.0
300814.SZ,20240130,32.67,133593.48,0.000244547862665154
301267.SZ,20240130,0.0,955247.8819,0.0
301277.SZ,20240130,0.0,87770.16,0.0
301315.SZ,20240130,189.4,111804.0,0.0016940359915566527
301383.SZ,20240130,271.45,130770.0,0.002075781907165252
600561.SH,20240130,102.86,163289.6832,0.00062992344638219
600592.SH,20240130,6.57,364792.4103,1.8010243125938194e-05
600601.SH,20240130,232.43,1017551.562,0.0002284208571634034
600629.SH,20240130,31101.29,613083.6611,0.050729275584017026
600817.SH,20240130,0.0,436248.5685,0.0
600959.SH,20240130,210.94,1485213.1527,0.000142026751928858
601188.SH,20240130,334.13,506613.2498,0.000659536638909281
601336.SH,20240130,3098.32,6300112.2461,0.0004917880632869634
603338.SH,20240130,0.0,2511991.8277,0.0
603368.SH,20240130,0.0,636172.1332,0.0
603636.SH,20240130,0.0,591975.1652,0.0
603668.SH,20240130,658.5,692582.3419,0.0009507894731960679
603733.SH,20240130,248.3,964362.6027,0.00025747576617427453
603927.SH,20240130,480.87,1460256.0,0.00032930527250016437
603988.SH,20240130,0.0,219676.8,0.0
688128.SH,20240130,115.64,719605.5,0.00016069916085966547
688296.SH,20240130,0.0,77928.7243,0.0
688737.SH,20240130,0.0,190602.6228,0.0
002004.SZ,20240131,0.0,794316.4647,0.0
002098.SZ,20240131,0.0,200122.0,0.0
002194.SZ,20240131,537.65,377431.8118,0.0014244957186727522
002210.SZ,20240131,117.37,420473.2615,0.0002791378447735136
002272.SZ,20240131,175.78,168994.2966,0.0010401534462199122
002300.SZ,20240131,562.26,483201.3609,0.0011636142724282628
002385.SZ,20240131,550.82,1570210.3319,0.0003507937687134512
002444.SZ,20240131,899.31,2145895.68,0.0004190837459535777
002595.SZ,20240131,318.5,1424670.0689,0.00022356053303338968
002698.SZ,20240131,565.77,1024866.07,0.0005520428635128881
002747.SZ,20240131,451.24,1028298.6894,0.00043882191492755195
002937.SZ,20240131,0.0,560788.9485,0.0
002979.SZ,20240131,5.01,299515.8632,1.672699384424457e-05
003001.SZ,20240131,0.0,71840.8287,0.0
003012.SZ,20240131,100.65,868009.2318,0.00011595498793403503
300063.SZ,20240131,826.1,287614.6665,0.002872245737857739
300148.SZ,20240131,0.0,239687.1712,0.0
300154.SZ,20240131,0.0,183351.9303,0.0
300223.SZ,20240131,1711.67,1977157.0022,0.0008657228526087761
300296.SZ,20240131,328.19,945601.8463,0.0003470699653180235
300425.SZ,20240131,33690.6,395327.1106,0.08522208342571484
300534.SZ,20240131,0.0,238010.1171,0.0
300690.SZ,20240131,0.0,145316.8081,0.0
300757.SZ,20240131,410.21,525928.0,0.0007799736846108213
300814.SZ,20240131,58.46,128971.044,0.0004532800401305583
301267.SZ,20240131,362.09,914473.1014,0.00039595478472320646
301277.SZ,20240131,0.0,80664.48,0.0
301315.SZ,20240131,527.54,112838.0,0.004675198071571633
301383.SZ,20240131,247.08,122342.6,0.002019574539040367
600561.SH,20240131,0.55,151057.1808,3.6410053271694586e-06
600592.SH,20240131,105.38,346412.9461,0.00030420341152486737
600601.SH,20240131,776.0,963337.7493,0.0008055326395792886
600629.SH,20240131,23992.65,674486.4932,0.03557172788764156
600817.SH,20240131,0.0,420423.3484,0.0
600959.SH,20240131,117.54,1460209.5643,8.049529524643725e-05
601188.SH,20240131,0.0,472400.407,0.0
601336.SH,20240131,4261.6,6381444.3804,0.0006678111953916107
603338.SH,20240131,607.15,2616299.4908,0.00023206441087306426
603368.SH,20240131,0.0,611676.264,0.0
603636.SH,20240131,200.8,558299.9312,0.00035966330780017123
603668.SH,20240131,836.53,689093.2621,0.0012139575961760082
603733.SH,20240131,355.68,933299.6784,0.0003810994562965661
603927.SH,20240131,309.69,1400896.0,0.00022106566083420897
603988.SH,20240131,0.0,207916.8,0.0
688128.SH,20240131,144.39,707875.0,0.00020397669079992936
688296.SH,20240131,0.0,72885.5711,0.0
688737.SH,20240131,0.0,181211.2282,0.0
002004.SZ,20240201,0.0,790551.9317,0.0
002098.SZ,20240201,105.6,193320.0,0.0005462445685909372
002194.SZ,20240201,4.62,372853.7979,1.2390915758457934e-05
002210.SZ,20240201,0.0,407167.1456,0.0
002272.SZ,20240201,249.95,163964.7044,0.0015244134456537343
002300.SZ,20240201,427.14,475978.62,0.000897393248461454
002385.SZ,20240201,316.41,1550334.2517,0.00020409147230866152
002444.SZ,20240201,0.0,2134383.3642,0.0
002595.SZ,20240201,0.0,1440138.2202,0.0
002698.SZ,20240201,488.68,1011403.1331,0.00048317034425449324
002747.SZ,20240201,393.39,1026725.1643,0.0003831502467052175
002937.SZ,20240201,0.0,546260.7374,0.0
002979.SZ,20240201,125.2,300805.0276,0.0004162164475737639
003001.SZ,20240201,0.0,69174.5711,0.0
003012.SZ,20240201,0.0,856342.4411,0.0
300063.SZ,20240201,0.0,281362.1738,0.0
300148.SZ,20240201,0.0,233274.1365,0.0
300154.SZ,20240201,0.0,178879.932,0.0
300223.SZ,20240201,2698.86,2007926.638,0.001344102891472273
300296.SZ,20240201,142.97,941417.7674,0.00015186668974269881
300425.SZ,20240201,5832.89,352970.6345,0.016525142405295477
300534.SZ,20240201,114.16,234700.2419,0.00048640767932672503
300690.SZ,20240201,0.0,144659.266,0.0
300757.SZ,20240201,450.98,540384.0,0.0008345546870373661
300814.SZ,20240201,115.4,131866.416,0.0008751280538329032
301267.SZ,20240201,115.27,921049.6789,0.00012515068691806695
301277.SZ,20240201,0.0,82465.92,0.0
301315.SZ,20240201,519.14,117392.0,0.004422277497614829
301383.SZ,20240201,322.99,119087.88,0.0027121987560782845
600561.SH,20240201,0.0,143945.2608,0.0
600592.SH,20240201,114.56,338821.4282,0.000338113207917822
600601.SH,20240201,159.53,950826.8694,0.00016778028170435296
600629.SH,20240201,10556.78,607415.7074,0.017379827145378824
600817.SH,20240201,0.0,411983.231,0.0
600959.SH,20240201,206.35,1435205.9759,0.00014377727201881282
601188.SH,20240201,0.0,457925.7427,0.0
601336.SH,20240201,2888.94,6181242.2038,0.00046737207583032197
603338.SH,20240201,583.97,2617312.1866,0.00022311820614666602
603368.SH,20240201,107.43,602310.1963,0.0001783632431593289
603636.SH,20240201,129.61,546484.0597,0.00023717068723130044
603668.SH,20240201,289.27,677753.7527,0.00042680693223404707
603733.SH,20240201,0.0,916356.2652,0.0
603927.SH,20240201,658.3,1417516.8,0.00046440366703237655
603988.SH,20240201,0.0,202036.8,0.0
688128.SH,20240201,115.14,677133.0,0.00017004044995591708
688296.SH,20240201,0.0,70243.9195,0.0
688737.SH,20240201,0.0,176017.5023,0.0
002004.SZ,20240202,523.9,767964.7336,0.0006821927844838732
002098.SZ,20240202,103.0,184370.0,0.0005586592178770949
002194.SZ,20240202,0.0,362171.7655,0.0
002210.SZ,20240202,0.0,391199.8066,0.0
002272.SZ,20240202,284.83,152564.2955,0.0018669505801899762
002300.SZ,20240202,1415.02,437698.0937,0.0032328676326606534
002385.SZ,20240202,1213.01,1523832.8115,0.0007960256472007329
002444.SZ,20240202,875.44,2180432.6277,0.0004014983030791674
002595.SZ,20240202,168.75,1440671.6047,0.00011713287014853038
002698.SZ,20240202,540.85,954185.6514,0.0005668184165277001
002747.SZ,20240202,521.06,993681.136,0.0005243734444808862
002937.SZ,20240202,0.0,530279.7052,0.0
002979.SZ,20240202,293.9,284475.6118,0.0010331289847321807
003001.SZ,20240202,20.48,63496.43,0.0003225378182678932
003012.SZ,20240202,0.0,827175.4642,0.0
300063.SZ,20240202,259.06,271358.1854,0.0009546791434285586
300148.SZ,20240202,0.0,226861.1018,0.0
300154.SZ,20240202,0.0,166741.6509,0.0
300223.SZ,20240202,1878.75,1898569.6892,0.0009895607259966573
300296.SZ,20240202,449.11,901669.0172,0.0004980874261318691
300425.SZ,20240202,1875.66,314648.1084,0.005961135471424941
300534.SZ,20240202,0.0,222965.2298,0.0
300690.SZ,20240202,0.0,136549.5798,0.0
300757.SZ,20240202,148.58,493480.0,0.00030108616357299185
300814.SZ,20240202,0.0,135269.748,0.0
301267.SZ,20240202,399.05,873040.6631,0.0004570806571403558
301277.SZ,20240202,0.0,77912.28,0.0
301315.SZ,20240202,191.41,119680.0,0.0015993482620320855
301383.SZ,20240202,185.6,109585.26,0.0016936584354501692
600561.SH,20240202,0.0,135695.4336,0.0
600592.SH,20240202,159.96,327234.3746,0.0004888239513209136
600601.SH,20240202,509.27,904953.6433,0.0005627581078550037
600629.SH,20240202,11976.06,546957.5344,0.021895776631247005
600817.SH,20240202,0.0,387190.3861,0.0
600959.SH,20240202,706.28,1420203.8228,0.0004973088993715952
601188.SH,20240202,0.0,440819.3213,0.0
601336.SH,20240202,2863.37,6089482.8728,0.00047021562582758296
603338.SH,20240202,212.21,2614780.4472,8.115786555893901e-05
603368.SH,20240202,0.0,583217.8276,0.0
603636.SH,20240202,813.5,518125.9679,0.0015700815060421913
603668.SH,20240202,364.94,668158.7832,0.0005461875368190177
603733.SH,20240202,1322.99,876821.6343,0.001508847350757025
603927.SH,20240202,443.1,1351033.6,0.00032797111781675893
603988.SH,20240202,0.0,189806.4,0.0
688128.SH,20240202,101.49,656908.0,0.00015449652006064776
688296.SH,20240202,0.0,64960.6161,0.0
688737.SH,20240202,0.0,166910.6954,0.0
002004.SZ,20240205,0.0,734083.9366,0.0
002098.SZ,20240205,139.5,166112.0,0.0008397948372182624
002194.SZ,20240205,0.0,326056.3226,0.0
002210.SZ,20240205,0.0,356603.9053,0.0
002272.SZ,20240205,124.97,137475.519,0.0009090345750940573
002300.SZ,20240205,290.31,396528.471,0.0007321290177925206
002385.SZ,20240205,1279.31,1447641.1709,0.0008837203760961368
002444.SZ,20240205,281.85,2233389.2807,0.00012619833113538593
002595.SZ,20240205,4.53,1463607.1393,3.095092855427424e-06
002698.SZ,20240205,314.97,891919.5683,0.00035313722357312253
002747.SZ,20240205,2333.79,911071.0653,0.0025615894180894914
002937.SZ,20240205,0.0,486695.0719,0.0
002979.SZ,20240205,0.0,257832.8808,0.0
003001.SZ,20240205,0.0,57127.037,0.0
003012.SZ,20240205,476.27,760674.7569,0.0006261151637803218
300063.SZ,20240205,258.88,230716.9825,0.001122067379673709
300148.SZ,20240205,0.0,198804.0751,0.0
300154.SZ,20240205,0.0,141187.3749,0.0
300223.SZ,20240205,310.96,1821645.5997,0.00017070279754262345
300296.SZ,20240205,119.4,845183.9511,0.00014127102134937832
300425.SZ,20240205,971.22,272291.6323,0.003566837481549741
300534.SZ,20240205,124.59,199796.1033,0.0006235857353680431
300690.SZ,20240205,0.0,118138.4005,0.0
300757.SZ,20240205,263.99,444912.0,0.000593353292336462
300814.SZ,20240205,418.64,116068.86,0.003606824431634807
301267.SZ,20240205,176.47,874355.9786,0.00020182855074950132
301277.SZ,20240205,258.53,69155.28,0.003738398572025158
301315.SZ,20240205,1708.01,125136.0,0.013649229638153688
301383.SZ,20240205,6.59,96682.62,6.816116485051812e-05
600561.SH,20240205,0.0,122040.5472,0.0
600592.SH,20240205,0.0,294470.9818,0.0
600601.SH,20240205,934.86,838228.9507,0.0011152800189247866
600629.SH,20240205,584.62,492167.315,0.001187848079671849
600817.SH,20240205,8.37,355012.4385,2.357663870980115e-05
600959.SH,20240205,1240.03,1345193.0575,0.0009218230744548724
601188.SH,20240205,0.0,397395.3284,0.0
601336.SH,20240205,1782.4,6047774.086,0.0002947200035342061
603338.SH,20240205,688.84,2688707.2375,0.0002561974730430278
603368.SH,20240205,0.0,560523.1253,0.0
603636.SH,20240205,49.23,466136.133,0.0001056129240253512
603668.SH,20240205,324.8,628034.3654,0.0005171691517121557
603733.SH,20240205,0.0,833051.1502,0.0
603927.SH,20240205,886.52,1313636.8,0.0006748592913962215
603988.SH,20240205,82.08,170755.2,0.00048068814302580534
688128.SH,20240205,277.55,597851.0,0.00046424610814400246
688296.SH,20240205,0.0,53073.1836,0.0
688737.SH,20240205,0.0,141013.2133,0.0
002004.SZ,20240206,0.0,796198.7312,0.0
002098.SZ,20240206,376.6,155372.0,0.0024238601549828797
002194.SZ,20240206,130.3,344368.3782,0.00037837388171664603
002210.SZ,20240206,0.0,372571.2444,0.0
002272.SZ,20240206,0.0,123727.9671,0.0
002300.SZ,20240206,595.91,407362.5822,0.0014628491325387124
002385.SZ,20240206,4095.41,1586773.732,0.00258096659744806
002444.SZ,20240206,1144.52,2433703.577,0.00047027912964274694
002595.SZ,20240206,403.35,1609754.4995,0.00025056615783666586
002698.SZ,20240206,385.2,973538.6231,0.0003956699722640927
002747.SZ,20240206,2816.49,996041.4237,0.002827683601287957
002937.SZ,20240206,62.77,514298.6729,0.00012204970245413208
002979.SZ,20240206,1002.94,284516.2783,0.0035250707129750895
003001.SZ,20240206,311.67,51695.7716,0.006028926358069874
003012.SZ,20240206,0.0,824842.106,0.0
300063.SZ,20240206,102.3,231967.481,0.0004410100914101835
300148.SZ,20240206,0.0,202812.2218,0.0
300154.SZ,20240206,0.0,142784.5172,0.0
300223.SZ,20240206,1383.12,1940566.084,0.0007127404788756475
300296.SZ,20240206,648.05,970706.3201,0.0006676066556703157
300425.SZ,20240206,612.89,274308.6073,0.0022343083071021085
300534.SZ,20240206,165.74,212132.9109,0.0007813026243633185
300690.SZ,20240206,0.0,123069.9664,0.0
300757.SZ,20240206,1014.28,468520.0,0.0021648595577563393
300814.SZ,20240206,225.89,122723.136,0.0018406472272677256
301267.SZ,20240206,711.11,926639.7698,0.0007674071663829855
301277.SZ,20240206,0.0,73158.48,0.0
301315.SZ,20240206,2644.4,130988.0,0.020188108834397044
301383.SZ,20240206,0.0,103163.0,0.0
600561.SH,20240206,139.27,109808.0448,0.0012683041598059671
600592.SH,20240206,620.67,299665.1783,0.002071211621987779
600601.SH,20240206,61.49,896613.0567,6.858030846251004e-05
600629.SH,20240206,4429.58,446823.6852,0.009913485221843831
600817.SH,20240206,0.0,375585.2247,0.0
600959.SH,20240206,480.72,1440206.6936,0.00033378542270094056
601188.SH,20240206,0.0,403974.7213,0.0
601336.SH,20240206,4273.05,6266745.2167,0.0006818611340082758
603338.SH,20240206,330.84,2813775.1636,0.00011757869082073944
603368.SH,20240206,209.78,603751.1298,0.0003474610475171984
603636.SH,20240206,327.2,476179.6239,0.0006871356596911285
603668.SH,20240206,475.06,655947.0039,0.0007242353378786429
603733.SH,20240206,335.79,908590.5341,0.00036957241727442734
603927.SH,20240206,753.33,1412768.0,0.0005332298013545041
603988.SH,20240206,0.0,161582.4,0.0
688128.SH,20240206,345.96,637492.0,0.0005426891631581259
688296.SH,20240206,0.0,50371.4944,0.0
688737.SH,20240206,0.0,144214.8251,0.0
002004.SZ,20240207,100.5,837608.5943,0.00011998444223699627
002098.SZ,20240207,106.34,148212.0,0.000717485763635873
002194.SZ,20240207,0.0,357593.7516,0.0
002210.SZ,20240207,0.0,367248.798,0.0
002272.SZ,20240207,254.25,112327.5582,0.002263469482237886
002300.SZ,20240207,852.34,397973.0192,0.002141702977034379
002385.SZ,20240207,2749.11,1682841.4527,0.0016336120052125218
002444.SZ,20240207,4447.22,2537314.42,0.0017527272004389588
002595.SZ,20240207,411.06,1749501.2453,0.0002349583923442778
002698.SZ,20240207,0.0,1029073.2378,0.0
002747.SZ,20240207,10911.94,1095960.2712,0.00995651054764256
002937.SZ,20240207,0.0,492796.9205,0.0
002979.SZ,20240207,439.42,290366.9557,0.0015133264697447114
003001.SZ,20240207,0.0,47054.5084,0.0
003012.SZ,20240207,0.0,845842.3294,0.0
300063.SZ,20240207,221.16,211959.5042,0.0010434068565819941
300148.SZ,20240207,0.0,191589.4111,0.0
300154.SZ,20240207,0.0,134159.949,0.0
300223.SZ,20240207,3075.04,1968009.2726,0.001562512963131249
300296.SZ,20240207,420.05,1050203.8205,0.0003999699789703822
300425.SZ,20240207,251.31,252121.8818,0.0009967798042986049
300534.SZ,20240207,636.75,206114.956,0.0030892954706304766
300690.SZ,20240207,8.63,118905.533,7.257862424282645e-05
300757.SZ,20240207,1864.72,462800.0,0.004029213483146068
300814.SZ,20240207,31.98,118049.904,0.0002709023804034606
301267.SZ,20240207,0.0,898360.4865,0.0
301277.SZ,20240207,0.0,70606.44,0.0
301315.SZ,20240207,999.52,122078.0,0.008187552220711347
301383.SZ,20240207,426.04,93515.08,0.0045558427581947215
600561.SH,20240207,0.0,98713.4496,0.0
600592.SH,20240207,999.25,288877.2318,0.003459081886702017
600601.SH,20240207,366.07,950826.8694,0.00038500174088580507
600629.SH,20240207,341.68,404314.0323,0.0008450856826717167
600817.SH,20240207,0.0,378222.7613,0.0
600959.SH,20240207,232.76,1525218.8942,0.00015260760333164248
601188.SH,20240207,50.66,381604.7856,0.00013275514855073662
601336.SH,20240207,3872.08,6333479.2756,0.0006113669645872773
603338.SH,20240207,1235.82,2996566.7479,0.00041241197142231694
603368.SH,20240207,0.0,626445.8322,0.0
603636.SH,20240207,0.0,490358.6697,0.0
603668.SH,20240207,946.49,666850.3783,0.0014193438750276855
603733.SH,20240207,205.21,976364.187,0.00021017772131783446
603927.SH,20240207,414.31,1511305.6,0.0002741404518053794
603988.SH,20240207,0.06,145824.0,4.1145490454246213e-07
688128.SH,20240207,42.7,679155.5,6.287219937113077e-05
688296.SH,20240207,0.0,48510.3307,0.0
688737.SH,20240207,0.0,136246.369,0.0
002004.SZ,20240208,0.0,847019.9268,0.0
002098.SZ,20240208,0.0,158594.0,0.0
002194.SZ,20240208,811.17,390657.1853,0.002076424114347398
002210.SZ,20240208,252.49,393861.0298,0.0006410636770238801
002272.SZ,20240208,946.2,123727.9671,0.007647422180914505
002300.SZ,20240208,460.43,428308.5306,0.001074996100019307
002385.SZ,20240208,3781.06,1739157.0131,0.0021740762746086757
002444.SZ,20240208,4962.75,2500475.0091,0.001984722895425478
002595.SZ,20240208,839.34,1695096.0236,0.000495157789478753
002698.SZ,20240208,313.54,1050109.0766,0.00029857850673490694
002747.SZ,20240208,1794.59,1140805.7381,0.0015730899136156792
002937.SZ,20240208,278.6,542192.8383,0.0005138393212155419
002979.SZ,20240208,2863.12,319403.6513,0.008963955134347583
003001.SZ,20240208,28.86,51745.6152,0.0005577284159914675
003012.SZ,20240208,0.0,898342.8878,0.0
300063.SZ,20240208,745.65,230091.7332,0.0032406640153032668
300148.SZ,20240208,0.0,209225.2564,0.0
300154.SZ,20240208,0.0,152686.7991,0.0
300223.SZ,20240208,4642.31,2079029.445,0.0022329217179509453
300296.SZ,20240208,412.74,1081584.4127,0.00038160683082484663
300425.SZ,20240208,759.13,272291.6323,0.0027879299616655902
300534.SZ,20240208,103.82,226275.105,0.0004588220166774422
300690.SZ,20240208,0.0,130083.749,0.0
300757.SZ,20240208,624.98,516880.0,0.0012091394520971986
300814.SZ,20240208,387.98,127040.796,0.0030539796051026005
301267.SZ,20240208,1930.63,924666.7965,0.0020879196779939745
301277.SZ,20240208,103.93,76411.08,0.0013601430577869075
301315.SZ,20240208,221.76,125642.0,0.0017650148835580458
301383.SZ,20240208,1257.79,108393.8,0.01160389247355476
600561.SH,20240208,344.57,102696.1248,0.003355238580531132
600592.SH,20240208,238.19,316046.8747,0.0007536540275112552
600601.SH,20240208,693.6,992529.8023,0.0006988203259919383
600629.SH,20240208,641.39,432653.8009,0.0014824554844214707
600817.SH,20240208,0.0,408290.6796,0.0
600959.SH,20240208,780.68,1535220.3296,0.0005085133286395479
601188.SH,20240208,57.0,411869.9927,0.00013839318476769428
601336.SH,20240208,2751.58,6379358.9411,0.0004313254710081483
603338.SH,20240208,1468.86,2999604.8352,0.000489684502026102
603368.SH,20240208,0.0,646618.9009,0.0
603636.SH,20240208,2557.35,539394.5367,0.00474114924419849
603668.SH,20240208,1467.37,667286.5133,0.0021990104261859953
603733.SH,20240208,44.14,1030724.3045,4.282425456282622e-05
603927.SH,20240208,427.97,1553451.2,0.0002754962627728506
603988.SH,20240208,0.0,157113.6,0.0
688128.SH,20240208,252.92,708279.5,0.00035709066830255567
688296.SH,20240208,0.0,58236.4119,0.0
688737.SH,20240208,39.16,163495.6428,0.00023951708638439626
